MONSTER_IDENTIFICATIE;MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;TYPERING_OMSCHRIJVING;TYPERING_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;HOEDANIGHEID_OMSCHRIJVING;HOEDANIGHEID_CODE;COMPARTIMENT_OMSCHRIJVING;COMPARTIMENT_CODE;WAARDEBEWERKINGSMETHODE_OMSCHRIJVING;WAARDEBEWERKINGSMETHODE_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARDEBEPALINGSMETHODE_CODE;BEMONSTERINGSSOORT_OMSCHRIJVING;BEMONSTERINGSSOORT_CODE;WAARNEMINGDATUM;WAARNEMINGTIJD (MET/CET);LIMIETSYMBOOL;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;REFERENTIE;NOTITIE_CODE;NOTITIE_OMSCHRIJVING;STATUSWAARDE;OPDRACHTGEVENDE_INSTANTIE;MEETAPPARAAT_OMSCHRIJVING;MEETAPPARAAT_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING;BEMONSTERINGSAPPARAAT_CODE;PLAATSBEPALINGSAPPARAAT_OMSCHRIJVING;PLAATSBEPALINGSAPPARAAT_CODE;BEMONSTERINGSHOOGTE;REFERENTIEVLAK;EPSG;X;Y;ORGAAN_OMSCHRIJVING;ORGAAN_CODE;TAXON_NAME;GROEPERING_OMSCHRIJVING;GROEPERING_CODE;GROEPERING_KANAAL;GROEPERING_TYPE
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-10-2019;12:00:00;;133,93;133.93;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-10-2019;12:00:00;;133,93;133.93;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-10-2019;12:00:00;;172,72;172.72;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-10-2019;12:00:00;;172,72;172.72;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-10-2019;12:00:00;;152,42;152.42;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-10-2019;12:00:00;;152,42;152.42;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-10-2019;12:00:00;;224,87;224.87;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-10-2019;12:00:00;;224,87;224.87;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-10-2019;12:00:00;;210,12;210.12;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-10-2019;12:00:00;;210,12;210.12;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-10-2019;12:00:00;;212,33;212.33;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-10-2019;12:00:00;;212,33;212.33;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;24-10-2019;12:00:00;;129,37;129.37;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;24-10-2019;12:00:00;;129,37;129.37;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;25-10-2019;12:00:00;;155,77;155.77;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;25-10-2019;12:00:00;;155,77;155.77;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;26-10-2019;12:00:00;;105,91;105.91;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;26-10-2019;12:00:00;;105,91;105.91;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;27-10-2019;12:00:00;;128,76;128.76;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;27-10-2019;12:00:00;;128,76;128.76;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;28-10-2019;12:00:00;;138,44;138.44;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;28-10-2019;12:00:00;;138,44;138.44;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;29-10-2019;12:00:00;;124,11;124.11;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;29-10-2019;12:00:00;;124,11;124.11;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;30-10-2019;12:00:00;;79,61;79.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;30-10-2019;12:00:00;;79,61;79.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;31-10-2019;12:00:00;;105,38;105.38;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;31-10-2019;12:00:00;;105,38;105.38;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-11-2019;12:00:00;;84,56;84.56;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-11-2019;12:00:00;;84,56;84.56;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-11-2019;12:00:00;;128,7;128.7;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-11-2019;12:00:00;;128,7;128.7;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-11-2019;12:00:00;;151,03;151.03;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-11-2019;12:00:00;;151,03;151.03;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-11-2019;12:00:00;;223,57;223.57;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-11-2019;12:00:00;;223,57;223.57;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-11-2019;12:00:00;;272,58;272.58;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-11-2019;12:00:00;;272,58;272.58;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-11-2019;12:00:00;;309,23;309.23;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-11-2019;12:00:00;;309,23;309.23;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-11-2019;12:00:00;;305,62;305.62;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-11-2019;12:00:00;;305,62;305.62;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-11-2019;12:00:00;;281,23;281.23;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-11-2019;12:00:00;;281,23;281.23;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-11-2019;12:00:00;;292,51;292.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-11-2019;12:00:00;;292,51;292.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-11-2019;12:00:00;;263,48;263.48;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-11-2019;12:00:00;;263,48;263.48;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-11-2019;12:00:00;;261,51;261.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-11-2019;12:00:00;;261,51;261.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-11-2019;12:00:00;;241,76;241.76;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-11-2019;12:00:00;;241,76;241.76;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-11-2019;12:00:00;;227,05;227.05;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-11-2019;12:00:00;;227,05;227.05;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-11-2019;12:00:00;;220,46;220.46;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-11-2019;12:00:00;;220,46;220.46;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-11-2019;12:00:00;;248,14;248.14;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-11-2019;12:00:00;;248,14;248.14;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-11-2019;12:00:00;;190,06;190.06;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-11-2019;12:00:00;;190,06;190.06;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;17-11-2019;12:00:00;;186,11;186.11;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
